date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:32:26	442864/442864	---M--	200	added ('OK')	font/woff	date:Mon,%2028%20Sep%202020%2006:24:03%20GMT	https://shopbilling.in/wp-content/plugins/elementskit-lite/modules/controls/assets/fonts/elementskit.woff?y24e1e	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/plugins/elementskit-lite/modules/controls/assets/fonts/elementskit97ac.woff	(from https://shopbilling.in/wp-content/plugins/elementskit-lite/modules/controls/assets/css/ekiticons.css?ver=5.6)
08:32:26	201/201	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2006:24:04%20GMT	https://shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.0.6)
08:32:26	160/160	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2006:24:04%20GMT	https://shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.0.6)
08:32:26	158/158	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2006:24:04%20GMT	https://shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.0.6)
08:32:27	148/148	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2006:24:04%20GMT	https://shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.0.6)
08:32:27	257/257	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2028%20Sep%202020%2006:24:04%20GMT	https://shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://shopbilling.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.0.6)
08:32:27	23804/23804	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Dec%202020%2003:01:54%20GMT	https://shopbilling.in/wp-content/uploads/elementor/css/post-11.css?ver=1608519714	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/uploads/elementor/css/post-11000a.css	(from https://shopbilling.in/about-us/)
08:32:31	36075/36075	---M-Z	200	added ('OK')	application/json	date:Mon,%2021%20Dec%202020%2003:02:31%20GMT	https://shopbilling.in/wp-json/wp/v2/pages/11	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-json/wp/v2/pages/11.json	(from https://shopbilling.in/about-us/)
08:32:36	2239/2239	---M-Z	200	added ('OK')	application/json	date:Mon,%2021%20Dec%202020%2003:02:36%20GMT	https://shopbilling.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshopbilling.in%2Fabout-us%2F	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-json/oembed/1.0/embedb9bd.json	(from https://shopbilling.in/about-us/)
08:32:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Dec%202020%2003:02:39%20GMT	https://shopbilling.in/?p=11	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/index5757.html	(from https://shopbilling.in/about-us/)
08:32:42	2331/2331	---M-Z	200	added ('OK')	text/xml	date:Mon,%2021%20Dec%202020%2003:02:42%20GMT	https://shopbilling.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshopbilling.in%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-json/oembed/1.0/embed471f	(from https://shopbilling.in/about-us/)
08:32:43	420/420	---M-Z	200	added ('OK')	image/svg+xml	etag:9c9887f418809259400a2b089466cf4c	https://mlcz7f5by3zx.i.optimole.com/19e9sCE-1hm_oCD0/w:auto/h:auto/q:eco/https://shopbilling.in/wp-content/uploads/2020/06/e1.png	C:/My%20Web%20Sites/Shopbilling.in/mlcz7f5by3zx.i.optimole.com/19e9sCE-1hm_oCD0/w_auto/h_auto/q_eco/https_/shopbilling.in/wp-content/uploads/2020/06/e1.svg	(from https://shopbilling.in/about-us/)
08:32:44	74777/74777	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Dec%202020%2003:02:43%20GMT	https://mlcz7f5by3zx.i.optimole.com/19e9sCE-1hm_oCD0/w:auto/h:auto/q:auto/https://shopbilling.in/wp-content/uploads/2020/06/e1.png	C:/My%20Web%20Sites/Shopbilling.in/mlcz7f5by3zx.i.optimole.com/19e9sCE-1hm_oCD0/w_auto/h_auto/q_auto/https_/shopbilling.in/wp-content/uploads/2020/06/e1.png	(from https://shopbilling.in/about-us/)
08:32:45	420/420	---M-Z	200	added ('OK')	image/svg+xml	etag:542d6dde9afe53778c34bffbd1ea98f4	https://mlcz7f5by3zx.i.optimole.com/19e9sCE-Nm06MdH_/w:auto/h:auto/q:eco/https://shopbilling.in/wp-content/uploads/2020/06/billing-counter-500x500-1.png	C:/My%20Web%20Sites/Shopbilling.in/mlcz7f5by3zx.i.optimole.com/19e9sCE-Nm06MdH_/w_auto/h_auto/q_eco/https_/shopbilling.in/wp-content/uploads/2020/06/billing-counter-500x500-1.svg	(from https://shopbilling.in/about-us/)
08:32:46	83145/83145	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Dec%202020%2003:02:45%20GMT	https://mlcz7f5by3zx.i.optimole.com/19e9sCE-Nm06MdH_/w:auto/h:auto/q:auto/https://shopbilling.in/wp-content/uploads/2020/06/billing-counter-500x500-1.png	C:/My%20Web%20Sites/Shopbilling.in/mlcz7f5by3zx.i.optimole.com/19e9sCE-Nm06MdH_/w_auto/h_auto/q_auto/https_/shopbilling.in/wp-content/uploads/2020/06/billing-counter-500x500-1.png	(from https://shopbilling.in/about-us/)
08:32:46	403/403	---M-Z	200	added ('OK')	image/svg+xml	etag:d1b6c68f7b8f436e6fbfe2c4e25d475b	https://mlcz7f5by3zx.i.optimole.com/19e9sCE-FBhAhBNX/w:auto/h:auto/q:eco/https://shopbilling.in/wp-content/uploads/2020/06/p2.jpg	C:/My%20Web%20Sites/Shopbilling.in/mlcz7f5by3zx.i.optimole.com/19e9sCE-FBhAhBNX/w_auto/h_auto/q_eco/https_/shopbilling.in/wp-content/uploads/2020/06/p2.svg	(from https://shopbilling.in/about-us/)
08:32:47	25894/25894	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Dec%202020%2003:02:47%20GMT	https://mlcz7f5by3zx.i.optimole.com/19e9sCE-FBhAhBNX/w:auto/h:auto/q:auto/https://shopbilling.in/wp-content/uploads/2020/06/p2.jpg	C:/My%20Web%20Sites/Shopbilling.in/mlcz7f5by3zx.i.optimole.com/19e9sCE-FBhAhBNX/w_auto/h_auto/q_auto/https_/shopbilling.in/wp-content/uploads/2020/06/p2.jpg	(from https://shopbilling.in/about-us/)
08:32:47	403/403	---M-Z	200	added ('OK')	image/svg+xml	etag:da04c340679a8f296c5cc58c3034bb81	https://mlcz7f5by3zx.i.optimole.com/19e9sCE-Iye-ED2b/w:auto/h:auto/q:eco/https://shopbilling.in/wp-content/uploads/2020/06/boy.jpg	C:/My%20Web%20Sites/Shopbilling.in/mlcz7f5by3zx.i.optimole.com/19e9sCE-Iye-ED2b/w_auto/h_auto/q_eco/https_/shopbilling.in/wp-content/uploads/2020/06/boy.svg	(from https://shopbilling.in/about-us/)
08:32:48	21900/21900	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Dec%202020%2003:02:48%20GMT	https://mlcz7f5by3zx.i.optimole.com/19e9sCE-Iye-ED2b/w:auto/h:auto/q:auto/https://shopbilling.in/wp-content/uploads/2020/06/boy.jpg	C:/My%20Web%20Sites/Shopbilling.in/mlcz7f5by3zx.i.optimole.com/19e9sCE-Iye-ED2b/w_auto/h_auto/q_auto/https_/shopbilling.in/wp-content/uploads/2020/06/boy.jpg	(from https://shopbilling.in/about-us/)
08:32:48	13765/13765	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Dec%202020%2003:01:55%20GMT	https://shopbilling.in/wp-content/uploads/elementor/css/post-13.css?ver=1608519715	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/uploads/elementor/css/post-1392d5.css	(from https://shopbilling.in/contact-us/)
08:32:52	31712/31712	---M-Z	200	added ('OK')	application/json	date:Mon,%2021%20Dec%202020%2003:02:52%20GMT	https://shopbilling.in/wp-json/wp/v2/pages/13	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-json/wp/v2/pages/13.json	(from https://shopbilling.in/contact-us/)
08:32:57	2249/2249	---M-Z	200	added ('OK')	application/json	date:Mon,%2021%20Dec%202020%2003:02:57%20GMT	https://shopbilling.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshopbilling.in%2Fcontact-us%2F	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-json/oembed/1.0/embed0843.json	(from https://shopbilling.in/contact-us/)
08:32:58	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Dec%202020%2003:02:58%20GMT	https://shopbilling.in/?p=13	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/index2dc4.html	(from https://shopbilling.in/contact-us/)
08:33:00	2341/2341	---M-Z	200	added ('OK')	text/xml	date:Mon,%2021%20Dec%202020%2003:03:00%20GMT	https://shopbilling.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshopbilling.in%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-json/oembed/1.0/embed125d	(from https://shopbilling.in/contact-us/)
08:33:00	21836/21836	---M-Z	200	added ('OK')	text/css	date:Mon,%2028%20Sep%202020%2006:25:37%20GMT	https://shopbilling.in/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.6.2.3	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.minf343.css	(from https://shopbilling.in/contact-us/)
08:33:01	24368/24368	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Sep%202020%2006:25:38%20GMT	https://shopbilling.in/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min.js?ver=1.19.0	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.minb3a6.js	(from https://shopbilling.in/contact-us/)
08:33:01	4014/4014	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Sep%202020%2006:25:38%20GMT	https://shopbilling.in/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js?ver=1.1.2	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/plugins/wpforms-lite/assets/js/mailcheck.mincfa9.js	(from https://shopbilling.in/contact-us/)
08:33:01	58982/58982	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Sep%202020%2006:25:38%20GMT	https://shopbilling.in/wp-content/plugins/wpforms-lite/assets/js/wpforms.js?ver=1.6.2.3	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/plugins/wpforms-lite/assets/js/wpformsf343.js	(from https://shopbilling.in/contact-us/)
08:33:04	1881/1881	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Dec%202020%2003:03:04%20GMT	https://mlcz7f5by3zx.i.optimole.com/19e9sCE-V5bpKbBc/w:auto/h:auto/q:auto/https://shopbilling.in/wp-content/uploads/2020/06/Untitled-1.png	C:/My%20Web%20Sites/Shopbilling.in/mlcz7f5by3zx.i.optimole.com/19e9sCE-V5bpKbBc/w_auto/h_auto/q_auto/https_/shopbilling.in/wp-content/uploads/2020/06/Untitled-1.png	(from https://shopbilling.in/wp-content/uploads/elementor/css/post-11.css?ver=1608519714)
08:33:05	1881/1881	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Dec%202020%2003:03:05%20GMT	https://mlcz7f5by3zx.i.optimole.com/19e9sCE-kzrSg41n/w:auto/h:auto/q:auto/https://shopbilling.in/wp-content/uploads/2020/06/Untitled.png	C:/My%20Web%20Sites/Shopbilling.in/mlcz7f5by3zx.i.optimole.com/19e9sCE-kzrSg41n/w_auto/h_auto/q_auto/https_/shopbilling.in/wp-content/uploads/2020/06/Untitled.png	(from https://shopbilling.in/wp-content/uploads/elementor/css/post-11.css?ver=1608519714)
08:33:06	1881/1881	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Dec%202020%2003:03:06%20GMT	https://mlcz7f5by3zx.i.optimole.com/19e9sCE-qT9De-oo/w:auto/h:auto/q:auto/https://shopbilling.in/wp-content/uploads/2020/06/Untitled-2.png	C:/My%20Web%20Sites/Shopbilling.in/mlcz7f5by3zx.i.optimole.com/19e9sCE-qT9De-oo/w_auto/h_auto/q_auto/https_/shopbilling.in/wp-content/uploads/2020/06/Untitled-2.png	(from https://shopbilling.in/wp-content/uploads/elementor/css/post-13.css?ver=1608519715)
08:33:06	602/602	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2028%20Sep%202020%2006:25:37%20GMT	https://shopbilling.in/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	C:/My%20Web%20Sites/Shopbilling.in/shopbilling.in/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from https://shopbilling.in/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.6.2.3)
